medicine_name,department,source_file
Ciprofloxacin 0.2% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Flurbiprofen 0.005% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Pilocarpine 2% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Amphotericin B Intravitreal Injection,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Hydrocortisone 2% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Ripasudil Intravitreal Injection,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Amphotericin B 0.1% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Difluprednate 0.005% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Emedastine Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Epinastine 0.25% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Azithromycin 0.25% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Dipivefrin 0.005% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Brinzolamide Eye Ointment,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Prednisolone Acetate 0.1% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Epinastine Eye Ointment,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Pilocarpine 0.1% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Besifloxacin 0.5% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Ripasudil Eye Ointment,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Bimatoprost 0.15% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Dipivefrin 0.1% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Erythromycin 0.005% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Dexamethasone 1% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Prednisolone Acetate 0.5% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Apraclonidine Intravitreal Injection,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Chloramphenicol 5% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Hydrocortisone Ophthalmic Solution,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Amphotericin B Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Tafluprost Ophthalmic Solution,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Timolol 0.25% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Carbachol 0.5% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Ciprofloxacin 0.5% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Netarsudil 0.004% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Travoprost 5% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Bromfenac 0.1% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Gatifloxacin 2% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Acyclovir Eye Ointment,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Ofloxacin 1% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Moxifloxacin 0.03% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Timolol 1% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Loteprednol 5% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Nepafenac 5% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Bepotastine 0.2% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Ketorolac 5% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Fluconazole Eye Ointment,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Ketotifen 1% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Brinzolamide 2% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Flurbiprofen Ophthalmic Suspension,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Bimatoprost 5% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Flurbiprofen 0.25% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Pilocarpine 0.15% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Netarsudil Intravitreal Injection,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Fusidic Acid 0.15% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Levofloxacin 1% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Rimexolone Ophthalmic Gel,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Tafluprost 0.15% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Amphotericin B 1% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Azelastine 1% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Timolol 0.005% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Brimonidine 0.03% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Latanoprost 0.15% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Levofloxacin 0.005% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Bimatoprost 0.005% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Besifloxacin 2% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Ciprofloxacin 0.25% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Pilocarpine 0.03% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Ganciclovir Intravitreal Injection,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Travoprost 0.25% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Dexamethasone Ophthalmic Gel,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Bimatoprost 1% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Nepafenac 0.1% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Latanoprost Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Dexamethasone 0.15% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Diclofenac 0.005% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Methazolamide Ophthalmic Gel,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Carteolol 0.01% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Bepotastine Eye Ointment,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Netarsudil 0.25% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Moxifloxacin 0.01% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Ciprofloxacin Ophthalmic Solution,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Netarsudil 1% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Emedastine Ophthalmic Gel,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Sodium Cromoglicate Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Natamycin 0.004% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Ciprofloxacin 0.004% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Azelastine Eye Ointment,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Emedastine Intravitreal Injection,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Erythromycin Ophthalmic Gel,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Ketotifen 0.01% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Gatifloxacin Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Apraclonidine 0.03% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Bromfenac 1% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Apraclonidine 1% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Nedocromil Intravitreal Injection,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Tafluprost 5% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Moxifloxacin 5% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Nepafenac 0.2% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Moxifloxacin 0.5% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Tafluprost 0.25% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Difluprednate 5% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Nepafenac 0.005% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Brimonidine 0.005% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Alcaftadine 0.005% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Voriconazole Ophthalmic Solution,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Voriconazole Intravitreal Injection,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Levobunolol 2% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Olopatadine 0.004% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Alcaftadine 0.25% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Erythromycin 0.15% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Ketotifen 2% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Moxifloxacin Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Natamycin Ophthalmic Solution,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Ripasudil 0.15% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Trifluridine 0.005% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Travoprost 0.1% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Diclofenac 0.5% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Hydrocortisone 0.03% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Ofloxacin 0.01% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Latanoprost 0.03% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Besifloxacin Eye Ointment,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Ketorolac Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Ketotifen 0.005% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Timolol 5% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Dorzolamide Ophthalmic Suspension,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Acyclovir 0.01% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Dorzolamide 0.15% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Methazolamide 0.15% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Dipivefrin 0.01% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Gatifloxacin 0.2% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Latanoprost 1% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Alcaftadine Ophthalmic Suspension,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Acyclovir 0.03% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Rimexolone 0.1% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Dorzolamide Eye Ointment,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Fluconazole Ophthalmic Suspension,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Betaxolol Ophthalmic Gel,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Carteolol Eye Ointment,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Prednisolone Acetate 0.2% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Bimatoprost 0.25% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Bepotastine 1% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Bepotastine 0.15% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Prednisolone Acetate 0.005% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Diclofenac 1% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Olopatadine 0.15% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Methazolamide 0.01% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Bromfenac Eye Ointment,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Azithromycin Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Sodium Cromoglicate Ophthalmic Solution,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Ketorolac Ophthalmic Suspension,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Chloramphenicol Intravitreal Injection,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Difluprednate Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Bromfenac Ophthalmic Gel,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Dipivefrin 0.03% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Nepafenac 0.5% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Erythromycin 0.1% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Prednisolone Acetate 1% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Epinastine Ophthalmic Gel,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Methazolamide Ophthalmic Solution,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Hydrocortisone Ophthalmic Gel,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Hydrocortisone 1% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Dorzolamide Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Dorzolamide Ophthalmic Solution,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Brinzolamide 0.5% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Betaxolol Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Acyclovir 0.004% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Trifluridine Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Methazolamide 1% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Prednisolone Acetate 5% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Timolol 0.004% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Azelastine 0.5% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Prednisolone Acetate Intravitreal Injection,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Tobramycin Intravitreal Injection,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Moxifloxacin 0.1% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Loteprednol 0.15% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Diclofenac Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Olopatadine Ophthalmic Gel,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Olopatadine Intravitreal Injection,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Trifluridine Ophthalmic Suspension,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Levofloxacin Eye Ointment,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Fusidic Acid 5% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Natamycin 0.25% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Pilocarpine 5% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Besifloxacin Ophthalmic Solution,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Nedocromil 2% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Dorzolamide 0.5% Eye Drops,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
Ketorolac Intravitreal Injection,Ophthalmology,dataset/ophthalmology_custom_20260625_202639/line_crops/labels.csv
