medicine_name,department,source_group
Hearttone-471 Streptokinase 250mg Tablet,Cardiology,User_Upload
Hearttone-474 Dipyridamole 300mg Cap,Cardiology,User_Upload
Hearttone-477 Telmisartan 1mg Capsule,Cardiology,User_Upload
Hearttone-492 Dipyridamole 60mg Tablet,Cardiology,User_Upload
Hearttone-495 Telmisartan 120mg Cap,Cardiology,User_Upload
Hearttone-498 Amiodarone 2.5mg Inj,Cardiology,User_Upload
Hearttone-51 Colchicine 125mg Tablet,Cardiology,User_Upload
Hearttone-510 Dipyridamole 40mg Tablet,Cardiology,User_Upload
Hearttone-513 Telmisartan 75mg Cap,Cardiology,User_Upload
Hearttone-516 Amiodarone 80mg Capsule,Cardiology,User_Upload
Hearttone-531 Telmisartan 300mg Tablet,Cardiology,User_Upload
Hearttone-534 Amiodarone 500mg Cap,Cardiology,User_Upload
Hearttone-537 Amiloride 1mg Capsule,Cardiology,User_Upload
Hearttone-54 Carvedilol 160mg Cap,Cardiology,User_Upload
Hearttone-552 Amiodarone 90mg Tablet,Cardiology,User_Upload
Hearttone-555 Amiloride 120mg Cap,Cardiology,User_Upload
Hearttone-558 Lacidipine 2.5mg Inj,Cardiology,User_Upload
Hearttone-57 Rosuvastatin 200mg Capsule,Cardiology,User_Upload
Hearttone-570 Amiodarone 50mg Tablet,Cardiology,User_Upload
Hearttone-573 Amiloride 75mg Cap,Cardiology,User_Upload
Hearttone-576 Lacidipine 80mg Capsule,Cardiology,User_Upload
Hearttone-591 Amiloride 300mg Tablet,Cardiology,User_Upload
Hearttone-594 Lacidipine 500mg Cap,Cardiology,User_Upload
Hearttone-597 Aspirin 2mg Capsule,Cardiology,User_Upload
Hearttone-612 Lacidipine 90mg Tablet,Cardiology,User_Upload
Hearttone-615 Aspirin 2.5mg Capsule,Cardiology,User_Upload
Hearttone-618 Prazosin 5mg Inj,Cardiology,User_Upload
Hearttone-630 Lacidipine 50mg Tablet,Cardiology,User_Upload
Hearttone-633 Aspirin 80mg Cap,Cardiology,User_Upload
Hearttone-636 Prazosin 100mg Capsule,Cardiology,User_Upload
Hearttone-651 Aspirin 500mg Tablet,Cardiology,User_Upload
Hearttone-654 Prazosin 1mg Cap,Cardiology,User_Upload
Hearttone-657 Colchicine 2mg Capsule,Cardiology,User_Upload
Hearttone-672 Prazosin 120mg Tablet,Cardiology,User_Upload
Hearttone-675 Colchicine 2.5mg Capsule,Cardiology,User_Upload
Hearttone-678 Carvedilol 10mg Inj,Cardiology,User_Upload
Hearttone-690 Prazosin 75mg Tablet,Cardiology,User_Upload
Hearttone-693 Colchicine 80mg Cap,Cardiology,User_Upload
Hearttone-696 Carvedilol 125mg Capsule,Cardiology,User_Upload
Hearttone-711 Colchicine 500mg Tablet,Cardiology,User_Upload
Hearttone-714 Carvedilol 2mg Cap,Cardiology,User_Upload
Hearttone-717 Rosuvastatin 4mg Capsule,Cardiology,User_Upload
Hearttone-72 Carvedilol 8mg Tablet,Cardiology,User_Upload
Hearttone-732 Carvedilol 2.5mg Cap,Cardiology,User_Upload
Hearttone-735 Rosuvastatin 5mg Capsule,Cardiology,User_Upload
Hearttone-738 Streptokinase 10mg Inj,Cardiology,User_Upload
Hearttone-75 Rosuvastatin 12.5mg Cap,Cardiology,User_Upload
Hearttone-750 Carvedilol 80mg Tablet,Cardiology,User_Upload
Hearttone-753 Rosuvastatin 100mg Cap,Cardiology,User_Upload
Hearttone-756 Streptokinase 125mg Capsule,Cardiology,User_Upload
Hearttone-771 Rosuvastatin 1mg Tablet,Cardiology,User_Upload
Hearttone-774 Streptokinase 2mg Cap,Cardiology,User_Upload
Hearttone-777 Dipyridamole 4mg Capsule,Cardiology,User_Upload
Hearttone-78 Streptokinase 30mg Capsule,Cardiology,User_Upload
Hearttone-792 Streptokinase 2.5mg Cap,Cardiology,User_Upload
Hearttone-795 Dipyridamole 5mg Capsule,Cardiology,User_Upload
Hearttone-798 Telmisartan 20mg Inj,Cardiology,User_Upload
Hearttone-810 Streptokinase 80mg Tablet,Cardiology,User_Upload
Hearttone-813 Dipyridamole 100mg Cap,Cardiology,User_Upload
Hearttone-816 Telmisartan 150mg Capsule,Cardiology,User_Upload
Hearttone-831 Dipyridamole 1mg Tablet,Cardiology,User_Upload
Hearttone-834 Telmisartan 4mg Cap,Cardiology,User_Upload
Hearttone-837 Amiodarone 8mg Capsule,Cardiology,User_Upload
Hearttone-852 Telmisartan 5mg Cap,Cardiology,User_Upload
Hearttone-855 Amiodarone 10mg Capsule,Cardiology,User_Upload
Hearttone-858 Amiloride 20mg Inj,Cardiology,User_Upload
Hearttone-870 Telmisartan 100mg Tablet,Cardiology,User_Upload
Hearttone-873 Amiodarone 125mg Cap,Cardiology,User_Upload
Hearttone-876 Amiloride 150mg Capsule,Cardiology,User_Upload
Hearttone-891 Amiodarone 2mg Tablet,Cardiology,User_Upload
Hearttone-894 Amiloride 4mg Cap,Cardiology,User_Upload
Hearttone-897 Lacidipine 8mg Capsule,Cardiology,User_Upload
Hearttone-90 Carvedilol 10mg Tablet,Cardiology,User_Upload
Hearttone-909 Amiodarone 2.5mg Tablet,Cardiology,User_Upload
Hearttone-912 Amiloride 5mg Cap,Cardiology,User_Upload
Hearttone-915 Lacidipine 10mg Capsule,Cardiology,User_Upload
Hearttone-918 Aspirin 25mg Inj,Cardiology,User_Upload
Hearttone-93 Rosuvastatin 20mg Cap,Cardiology,User_Upload
Hearttone-930 Amiloride 100mg Tablet,Cardiology,User_Upload
Hearttone-933 Lacidipine 125mg Cap,Cardiology,User_Upload
Hearttone-936 Aspirin 160mg Capsule,Cardiology,User_Upload
Hearttone-951 Lacidipine 2mg Tablet,Cardiology,User_Upload
Hearttone-954 Aspirin 8mg Cap,Cardiology,User_Upload
Hearttone-957 Prazosin 12.5mg Capsule,Cardiology,User_Upload
Hearttone-96 Streptokinase 25mg Capsule,Cardiology,User_Upload
Hearttone-969 Lacidipine 2.5mg Tablet,Cardiology,User_Upload
Hearttone-972 Aspirin 10mg Cap,Cardiology,User_Upload
Hearttone-975 Prazosin 20mg Capsule,Cardiology,User_Upload
Hearttone-978 Colchicine 25mg Inj,Cardiology,User_Upload
Hearttone-990 Aspirin 125mg Tablet,Cardiology,User_Upload
Hearttone-993 Prazosin 150mg Cap,Cardiology,User_Upload
Hearttone-996 Colchicine 160mg Capsule,Cardiology,User_Upload
Heparin,Cardiology,User_Upload
Heparin 12.5mg,Cardiology,User_Upload
Heparin 120mg,Cardiology,User_Upload
Heparin 125mg,Cardiology,User_Upload
Heparin 150mg,Cardiology,User_Upload
Heparin 160mg,Cardiology,User_Upload
Heparin 1mg,Cardiology,User_Upload
Heparin 200mg,Cardiology,User_Upload
Heparin 25000IU/5ml,Cardiology,User_Upload
Heparin 250mg,Cardiology,User_Upload
Heparin 2mg,Cardiology,User_Upload
Heparin 300mg,Cardiology,User_Upload
Heparin 30mg,Cardiology,User_Upload
Heparin 4mg,Cardiology,User_Upload
Heparin 5000IU/ml,Cardiology,User_Upload
Heparin 500mg,Cardiology,User_Upload
Heparin 60mg,Cardiology,User_Upload
Heparin 8mg,Cardiology,User_Upload
Heparin 90mg,Cardiology,User_Upload
Herbesser,Cardiology,User_Upload
Herbesser 120mg,Cardiology,User_Upload
Herbesser 180mg,Cardiology,User_Upload
Herbesser 30mg,Cardiology,User_Upload
Herbesser 60mg,Cardiology,User_Upload
Hydral,Cardiology,User_Upload
Hydral 25mg,Cardiology,User_Upload
Hydral 50mg,Cardiology,User_Upload
Hydralazine,Cardiology,User_Upload
Hydralazine + Isosorbide Dinitrate,Cardiology,User_Upload
Hydralazine + Isosorbide Dinitrate 37.5mg+20mg,Cardiology,User_Upload
Hydralazine 100mg,Cardiology,User_Upload
Hydralazine 10mg,Cardiology,User_Upload
Hydralazine 12.5mg,Cardiology,User_Upload
Hydralazine 120mg,Cardiology,User_Upload
Hydralazine 125mg,Cardiology,User_Upload
Hydralazine 150mg,Cardiology,User_Upload
Hydralazine 160mg,Cardiology,User_Upload
Hydralazine 1mg,Cardiology,User_Upload
Hydralazine 2.5mg,Cardiology,User_Upload
Hydralazine 200mg,Cardiology,User_Upload
Hydralazine 20mg,Cardiology,User_Upload
Hydralazine 250mg,Cardiology,User_Upload
Hydralazine 25mg,Cardiology,User_Upload
Hydralazine 2mg,Cardiology,User_Upload
Hydralazine 300mg,Cardiology,User_Upload
Hydralazine 30mg,Cardiology,User_Upload
Hydralazine 40mg,Cardiology,User_Upload
Hydralazine 4mg,Cardiology,User_Upload
Hydralazine 500mg,Cardiology,User_Upload
Hydralazine 50mg,Cardiology,User_Upload
Hydralazine 5mg,Cardiology,User_Upload
Hydralazine 60mg,Cardiology,User_Upload
Hydralazine 75mg,Cardiology,User_Upload
Hydralazine 80mg,Cardiology,User_Upload
Hydralazine 8mg,Cardiology,User_Upload
Hydralazine 90mg,Cardiology,User_Upload
Hydrochlorothiazide,Cardiology,User_Upload
Hydrochlorothiazide 12.5mg,Cardiology,Single_Image_Result
Hydrochlorothiazide 120mg,Cardiology,User_Upload
Hydrochlorothiazide 125mg,Cardiology,User_Upload
Hydrochlorothiazide 150mg,Cardiology,User_Upload
Hydrochlorothiazide 160mg,Cardiology,User_Upload
Hydrochlorothiazide 1mg,Cardiology,User_Upload
Hydrochlorothiazide 200mg,Cardiology,User_Upload
Hydrochlorothiazide 250mg,Cardiology,User_Upload
Hydrochlorothiazide 2mg,Cardiology,User_Upload
Hydrochlorothiazide 300mg,Cardiology,User_Upload
Hydrochlorothiazide 30mg,Cardiology,User_Upload
Hydrochlorothiazide 4mg,Cardiology,User_Upload
Hydrochlorothiazide 500mg,Cardiology,User_Upload
Hydrochlorothiazide 60mg,Cardiology,User_Upload
Hydrochlorothiazide 8mg,Cardiology,User_Upload
Hydrochlorothiazide 90mg,Cardiology,User_Upload
Icosapent Ethyl,Cardiology,User_Upload
Icosapent Ethyl 1g,Cardiology,User_Upload
Iloprost 100mg,Cardiology,User_Upload
Iloprost 10mg,Cardiology,User_Upload
Iloprost 12.5mg,Cardiology,User_Upload
Iloprost 120mg,Cardiology,User_Upload
Iloprost 125mg,Cardiology,User_Upload
Iloprost 150mg,Cardiology,User_Upload
Iloprost 160mg,Cardiology,User_Upload
Iloprost 1mg,Cardiology,User_Upload
Iloprost 2.5mg,Cardiology,User_Upload
Iloprost 200mg,Cardiology,User_Upload
Iloprost 20mg,Cardiology,User_Upload
Iloprost 250mg,Cardiology,User_Upload
Iloprost 25mg,Cardiology,User_Upload
Iloprost 2mg,Cardiology,User_Upload
Iloprost 300mg,Cardiology,User_Upload
Iloprost 30mg,Cardiology,User_Upload
Iloprost 40mg,Cardiology,User_Upload
Iloprost 4mg,Cardiology,User_Upload
Iloprost 500mg,Cardiology,User_Upload
Iloprost 50mg,Cardiology,User_Upload
Iloprost 5mg,Cardiology,User_Upload
Iloprost 60mg,Cardiology,User_Upload
Iloprost 75mg,Cardiology,User_Upload
Iloprost 80mg,Cardiology,User_Upload
Iloprost 8mg,Cardiology,User_Upload
Iloprost 90mg,Cardiology,User_Upload
Imdur,Cardiology,User_Upload
Imdur 20mg,Cardiology,User_Upload
Imdur 30mg,Cardiology,User_Upload
Imdur 60mg,Cardiology,User_Upload
Indapamide,Cardiology,User_Upload
Indapamide 1.5mg,Cardiology,User_Upload
Indapamide 100mg,Cardiology,User_Upload
Indapamide 10mg,Cardiology,User_Upload
Indapamide 12.5mg,Cardiology,User_Upload
Indapamide 120mg,Cardiology,User_Upload
Indapamide 125mg,Cardiology,User_Upload
Indapamide 150mg,Cardiology,User_Upload
Indapamide 160mg,Cardiology,User_Upload
Indapamide 1mg,Cardiology,User_Upload
Indapamide 2.5mg,Cardiology,User_Upload
Indapamide 200mg,Cardiology,User_Upload
Indapamide 20mg,Cardiology,User_Upload
Indapamide 250mg,Cardiology,User_Upload
Indapamide 25mg,Cardiology,User_Upload
Indapamide 2mg,Cardiology,User_Upload
Indapamide 300mg,Cardiology,User_Upload
Indapamide 30mg,Cardiology,User_Upload
Indapamide 40mg,Cardiology,User_Upload
Indapamide 4mg,Cardiology,User_Upload
Indapamide 500mg,Cardiology,User_Upload
Indapamide 50mg,Cardiology,User_Upload
Indapamide 5mg,Cardiology,User_Upload
Indapamide 60mg,Cardiology,User_Upload
Indapamide 75mg,Cardiology,User_Upload
Indapamide 80mg,Cardiology,User_Upload
Indapamide 8mg,Cardiology,User_Upload
Indapamide 90mg,Cardiology,User_Upload
Indapamide SR,Cardiology,User_Upload
Indapamide SR 1.5mg,Cardiology,User_Upload
Indapamide SR 2.5mg,Cardiology,User_Upload
Inderal,Cardiology,User_Upload
Inderal 10mg,Cardiology,User_Upload
Inderal 20mg,Cardiology,User_Upload
Inderal 40mg,Cardiology,User_Upload
Inderal 80mg,Cardiology,User_Upload
Inspra,Cardiology,User_Upload
Inspra 25mg,Cardiology,User_Upload
Inspra 50mg,Cardiology,User_Upload
Irbesartan,Cardiology,User_Upload
Irbesartan + Hydrochlorothiazide,Cardiology,User_Upload
Irbesartan + Hydrochlorothiazide 150mg+12.5mg,Cardiology,User_Upload
Irbesartan + Hydrochlorothiazide 300mg+12.5mg,Cardiology,User_Upload
Irbesartan + Hydrochlorothiazide 300mg+25mg,Cardiology,User_Upload
Irbesartan 100mg,Cardiology,User_Upload
Irbesartan 10mg,Cardiology,User_Upload
Irbesartan 12.5mg,Cardiology,User_Upload
Irbesartan 120mg,Cardiology,User_Upload
Irbesartan 125mg,Cardiology,User_Upload
Irbesartan 150mg,Cardiology,User_Upload
Irbesartan 160mg,Cardiology,User_Upload
Irbesartan 1mg,Cardiology,User_Upload
Irbesartan 2.5mg,Cardiology,User_Upload
Irbesartan 200mg,Cardiology,User_Upload
Irbesartan 20mg,Cardiology,User_Upload
Irbesartan 250mg,Cardiology,User_Upload
Irbesartan 25mg,Cardiology,User_Upload
Irbesartan 2mg,Cardiology,User_Upload
Irbesartan 300mg,Cardiology,User_Upload
Irbesartan 30mg,Cardiology,User_Upload
Irbesartan 40mg,Cardiology,User_Upload
Irbesartan 4mg,Cardiology,User_Upload
Irbesartan 500mg,Cardiology,User_Upload
Irbesartan 50mg,Cardiology,User_Upload
Irbesartan 5mg,Cardiology,User_Upload
Irbesartan 60mg,Cardiology,User_Upload
Irbesartan 75mg,Cardiology,User_Upload
Irbesartan 80mg,Cardiology,User_Upload
Irbesartan 8mg,Cardiology,User_Upload
Irbesartan 90mg,Cardiology,User_Upload
Irbesta,Cardiology,User_Upload
Irbesta 150mg,Cardiology,User_Upload
Irbesta 300mg,Cardiology,User_Upload
Irovel,Cardiology,User_Upload
Irovel 150mg,Cardiology,User_Upload
Irovel 300mg,Cardiology,User_Upload
Ismo,Cardiology,User_Upload
Ismo 20mg,Cardiology,User_Upload
Ismo 30mg,Cardiology,User_Upload
Ismo 60mg,Cardiology,User_Upload
Isoptin,Cardiology,User_Upload
Isoptin 120mg,Cardiology,User_Upload
Isoptin 40mg,Cardiology,User_Upload
Isoptin 80mg,Cardiology,User_Upload
Isordil,Cardiology,User_Upload
Isordil 10mg,Cardiology,User_Upload
Isordil 20mg,Cardiology,User_Upload
Isordil 5mg,Cardiology,User_Upload
Isosorbide Dinitrate,Cardiology,User_Upload
Isosorbide Dinitrate 100mg,Cardiology,User_Upload
Isosorbide Dinitrate 10mg,Cardiology,User_Upload
Isosorbide Dinitrate 12.5mg,Cardiology,User_Upload
Isosorbide Dinitrate 120mg,Cardiology,User_Upload
Isosorbide Dinitrate 125mg,Cardiology,User_Upload
Isosorbide Dinitrate 150mg,Cardiology,User_Upload
Isosorbide Dinitrate 160mg,Cardiology,User_Upload
Isosorbide Dinitrate 1mg,Cardiology,User_Upload
Isosorbide Dinitrate 2.5mg,Cardiology,User_Upload
Isosorbide Dinitrate 200mg,Cardiology,User_Upload
Isosorbide Dinitrate 20mg,Cardiology,User_Upload
Isosorbide Dinitrate 250mg,Cardiology,User_Upload
Isosorbide Dinitrate 25mg,Cardiology,User_Upload
Isosorbide Dinitrate 2mg,Cardiology,User_Upload
Isosorbide Dinitrate 300mg,Cardiology,User_Upload
Isosorbide Dinitrate 30mg,Cardiology,User_Upload
Isosorbide Dinitrate 40mg,Cardiology,User_Upload
Isosorbide Dinitrate 4mg,Cardiology,User_Upload
Isosorbide Dinitrate 500mg,Cardiology,User_Upload
Isosorbide Dinitrate 50mg,Cardiology,User_Upload
Isosorbide Dinitrate 5mg,Cardiology,User_Upload
Isosorbide Dinitrate 60mg,Cardiology,User_Upload
Isosorbide Dinitrate 75mg,Cardiology,User_Upload
Isosorbide Dinitrate 80mg,Cardiology,User_Upload
Isosorbide Dinitrate 8mg,Cardiology,User_Upload
Isosorbide Dinitrate 90mg,Cardiology,User_Upload
Isosorbide Mononitrate,Cardiology,User_Upload
Isosorbide Mononitrate 12.5mg,Cardiology,User_Upload
Isosorbide Mononitrate 120mg,Cardiology,User_Upload
Isosorbide Mononitrate 125mg,Cardiology,User_Upload
Isosorbide Mononitrate 150mg,Cardiology,User_Upload
Isosorbide Mononitrate 160mg,Cardiology,User_Upload
Isosorbide Mononitrate 1mg,Cardiology,User_Upload
Isosorbide Mononitrate 200mg,Cardiology,User_Upload
Isosorbide Mononitrate 250mg,Cardiology,User_Upload
Isosorbide Mononitrate 2mg,Cardiology,User_Upload
Isosorbide Mononitrate 300mg,Cardiology,User_Upload
Isosorbide Mononitrate 30mg,Cardiology,User_Upload
Isosorbide Mononitrate 4mg,Cardiology,User_Upload
Isosorbide Mononitrate 500mg,Cardiology,User_Upload
Isosorbide Mononitrate 60mg,Cardiology,User_Upload
Isosorbide Mononitrate 8mg,Cardiology,User_Upload
Isosorbide Mononitrate 90mg,Cardiology,User_Upload
Isosorbide Mononitrate ER,Cardiology,User_Upload
Isosorbide Mononitrate ER 10mg,Cardiology,User_Upload
Isosorbide Mononitrate ER 20mg,Cardiology,User_Upload
Isosorbide Mononitrate ER 30mg,Cardiology,User_Upload
Isosorbide Mononitrate ER 60mg,Cardiology,User_Upload
Isosorbide Mononitrate SR,Cardiology,User_Upload
Isosorbide Mononitrate SR 10mg,Cardiology,User_Upload
Isosorbide Mononitrate SR 20mg,Cardiology,User_Upload
Isosorbide Mononitrate SR 30mg,Cardiology,User_Upload
Isosorbide Mononitrate SR 60mg,Cardiology,User_Upload
Isosorbide Mononitrate XR,Cardiology,User_Upload
Isosorbide Mononitrate XR 10mg,Cardiology,User_Upload
Isosorbide Mononitrate XR 20mg,Cardiology,User_Upload
Isosorbide Mononitrate XR 30mg,Cardiology,User_Upload
Isosorbide Mononitrate XR 60mg,Cardiology,User_Upload
Ivabrad,Cardiology,Manual_Review
Ivabrad 5mg,Cardiology,User_Upload
Ivabrad 7.5mg,Cardiology,User_Upload
Ivabradine,Cardiology,User_Upload
Ivabradine 12.5mg,Cardiology,User_Upload
Ivabradine 120mg,Cardiology,User_Upload
Ivabradine 125mg,Cardiology,User_Upload
Ivabradine 150mg,Cardiology,User_Upload
Ivabradine 160mg,Cardiology,User_Upload
Ivabradine 1mg,Cardiology,User_Upload
Ivabradine 200mg,Cardiology,User_Upload
Ivabradine 250mg,Cardiology,User_Upload
Ivabradine 2mg,Cardiology,User_Upload
Ivabradine 300mg,Cardiology,User_Upload
Ivabradine 30mg,Cardiology,User_Upload
Ivabradine 4mg,Cardiology,User_Upload
Ivabradine 500mg,Cardiology,User_Upload
Ivabradine 60mg,Cardiology,User_Upload
Ivabradine 7.5mg,Cardiology,User_Upload
Ivabradine 8mg,Cardiology,User_Upload
Ivabradine 90mg,Cardiology,User_Upload
Ivapace,Cardiology,User_Upload
Ivapace 5mg,Cardiology,User_Upload
Ivapace 7.5mg,Cardiology,User_Upload
Jardiance,Cardiology,User_Upload
Jardiance 10mg,Cardiology,User_Upload
Jardiance 25mg,Cardiology,User_Upload
Labetalol,Cardiology,User_Upload
Labetalol 100mg,Cardiology,User_Upload
Labetalol 10mg,Cardiology,User_Upload
Labetalol 12.5mg,Cardiology,User_Upload
Labetalol 120mg,Cardiology,User_Upload
Labetalol 125mg,Cardiology,User_Upload
Labetalol 150mg,Cardiology,User_Upload
Labetalol 160mg,Cardiology,User_Upload
Labetalol 1mg,Cardiology,User_Upload
Labetalol 2.5mg,Cardiology,User_Upload
Labetalol 200mg,Cardiology,User_Upload
Labetalol 20mg,Cardiology,User_Upload
Labetalol 250mg,Cardiology,User_Upload
Labetalol 25mg,Cardiology,User_Upload
Labetalol 2mg,Cardiology,User_Upload
Labetalol 300mg,Cardiology,User_Upload
Labetalol 30mg,Cardiology,User_Upload
Labetalol 40mg,Cardiology,User_Upload
Labetalol 4mg,Cardiology,User_Upload
Labetalol 500mg,Cardiology,User_Upload
Labetalol 50mg,Cardiology,User_Upload
Labetalol 5mg,Cardiology,User_Upload
Labetalol 60mg,Cardiology,User_Upload
Labetalol 75mg,Cardiology,User_Upload
Labetalol 80mg,Cardiology,User_Upload
Labetalol 8mg,Cardiology,User_Upload
Labetalol 90mg,Cardiology,User_Upload
Lacidipine 100mg,Cardiology,User_Upload
Lacidipine 10mg,Cardiology,User_Upload
Lacidipine 12.5mg,Cardiology,User_Upload
Lacidipine 120mg,Cardiology,User_Upload
Lacidipine 125mg,Cardiology,User_Upload
Lacidipine 150mg,Cardiology,User_Upload
Lacidipine 160mg,Cardiology,User_Upload
Lacidipine 1mg,Cardiology,User_Upload
Lacidipine 2.5mg,Cardiology,User_Upload
Lacidipine 200mg,Cardiology,User_Upload
Lacidipine 20mg,Cardiology,User_Upload
Lacidipine 250mg,Cardiology,User_Upload
Lacidipine 25mg,Cardiology,User_Upload
Lacidipine 2mg,Cardiology,User_Upload
Lacidipine 300mg,Cardiology,User_Upload
Lacidipine 30mg,Cardiology,User_Upload
Lacidipine 40mg,Cardiology,User_Upload
Lacidipine 4mg,Cardiology,User_Upload
Lacidipine 500mg,Cardiology,User_Upload
Lacidipine 50mg,Cardiology,User_Upload
Lacidipine 5mg,Cardiology,User_Upload
Lacidipine 60mg,Cardiology,User_Upload
Lacidipine 75mg,Cardiology,User_Upload
Lacidipine 80mg,Cardiology,User_Upload
Lacidipine 8mg,Cardiology,User_Upload
Lacidipine 90mg,Cardiology,User_Upload
Lanoxin,Cardiology,User_Upload
Lanoxin 0.125mg,Cardiology,User_Upload
Lanoxin 0.25mg,Cardiology,User_Upload
Lasix,Cardiology,User_Upload
Lasix 20mg,Cardiology,User_Upload
Lasix 40mg,Cardiology,User_Upload
Lercanidipine,Cardiology,User_Upload
Lercanidipine 100mg,Cardiology,User_Upload
Lercanidipine 10mg,Cardiology,User_Upload
Lercanidipine 12.5mg,Cardiology,User_Upload
Lercanidipine 120mg,Cardiology,User_Upload
Lercanidipine 125mg,Cardiology,User_Upload
Lercanidipine 150mg,Cardiology,User_Upload
Lercanidipine 160mg,Cardiology,User_Upload
Lercanidipine 1mg,Cardiology,User_Upload
Lercanidipine 2.5mg,Cardiology,User_Upload
Lercanidipine 200mg,Cardiology,User_Upload
Lercanidipine 20mg,Cardiology,User_Upload
Lercanidipine 250mg,Cardiology,User_Upload
Lercanidipine 25mg,Cardiology,User_Upload
Lercanidipine 2mg,Cardiology,User_Upload
Lercanidipine 300mg,Cardiology,User_Upload
Lercanidipine 30mg,Cardiology,User_Upload
Lercanidipine 40mg,Cardiology,User_Upload
Lercanidipine 4mg,Cardiology,User_Upload
Lercanidipine 500mg,Cardiology,User_Upload
Lercanidipine 50mg,Cardiology,User_Upload
Lercanidipine 5mg,Cardiology,User_Upload
Lercanidipine 60mg,Cardiology,User_Upload
Lercanidipine 75mg,Cardiology,User_Upload
Lercanidipine 80mg,Cardiology,User_Upload
Lercanidipine 8mg,Cardiology,User_Upload
Lercanidipine 90mg,Cardiology,User_Upload
Lipical-102 Candesartan 10mg Tablet,Cardiology,User_Upload
Lipical-105 Diltiazem 20mg Cap,Cardiology,User_Upload
Lipical-108 Potassium Chloride 25mg Capsule,Cardiology,User_Upload
Lipical-123 Diltiazem 150mg Tablet,Cardiology,User_Upload
Lipical-126 Potassium Chloride 160mg Cap,Cardiology,User_Upload
Lipical-129 Fimasartan 200mg Capsule,Cardiology,User_Upload
Lipical-144 Potassium Chloride 8mg Tablet,Cardiology,User_Upload
Lipical-147 Fimasartan 12.5mg Cap,Cardiology,User_Upload
Lipical-150 Prasugrel 60mg Capsule,Cardiology,User_Upload
Lipical-162 Potassium Chloride 10mg Tablet,Cardiology,User_Upload
Lipical-165 Fimasartan 20mg Cap,Cardiology,User_Upload
